Type,Price,Location,Area,Rooms,Bathrooms,Condition,Air conditioning,Garden,Heating,Furnished,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Flooring,Garage,Pool,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views
apartment,1150.0,El Menzah 1,100,3,1,Good condition,yes,no,yes,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no
apartment,800.0,Cité El Wafa,80,1,1,Good condition,yes,no,yes,no,yes,no,no,yes,yes,no,yes,no,yes,no,no,no,yes,no,no,yes,yes,yes,yes
house,1300.0,Hammamet Nord,200,3,2,Good condition,yes,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
house,4500.0,Gammarth Supérieur,400,4,4,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
apartment,600.0,El Ouardia inEl Ouardia,85,2,1,New,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,4800.0,Gammarth,300,5,6,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,yes,yes,no,no,yes,yes,no,no,yes,yes,no,no,no
house,6000.0,La Soukra,2000,3,2,Good condition,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no
apartment,2600.0,La Marsa,100,2,1,Good condition,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes
apartment,2700.0,Les Berges Du Lac 1,170,3,2,Good condition,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
apartment,1200.0,Hammamet,60,1,1,New,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,no,yes,yes,yes,yes,no
apartment,2000.0,Centre Urbain Nord,80,2,1,Good condition,yes,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
apartment,1200.0,El Menzah 6,115,3,1,Good condition,yes,no,yes,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
house,2500.0,La Soukra,250,4,2,Good condition,yes,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no
house,750.0,Cité Ons inSakiet Ezzit,185,3,2,Good condition,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
apartment,1450.0,Cité Ennasr 2,126,2,2,New,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,750.0,La Manouba,91,2,2,New,yes,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no
apartment,2000.0,Les Berges Du Lac 1,120,3,2,Good condition,yes,no,yes,no,yes,no,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,3000.0,Gammarth,207,3,2,New,yes,no,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
apartment,850.0,Chotrana 3,50,1,1,Good condition,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
apartment,750.0,Le Bardo,60,2,1,New,no,no,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
house,3800.0,Les Berges Du Lac 1,240,4,3,Good condition,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
apartment,2500.0,Gammarth Supérieur,130,2,1,Good condition,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no
apartment,3000.0,Les Berges Du Lac 1,150,2,2,Good condition,yes,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no
apartment,1500.0,Les Berges Du Lac 1,70,1,1,Good condition,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no
house,2900.0,La Soukra,400,3,2,New,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,1100.0,Hammamet Nord,110,2,1,New,yes,no,yes,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,yes,yes,yes,yes,no
apartment,2500.0,Chotrana 3,140,2,2,New,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,no,yes,yes,yes,yes,yes,no
house,750.0,Beni Khiar inBeni Khiar,210,3,2,New,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,no,yes,no,yes,no,yes,yes
apartment,3000.0,Les Berges Du Lac 2,95,2,1,New,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no
apartment,500.0,Borj Cedria inHammam Chatt,75,2,1,Good condition,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,1950.0,Les Berges Du Lac 2,170,3,2,Good condition,yes,no,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,650.0,Le Kram,50,1,1,Good condition,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no
apartment,1150.0,Cité Ennasr 2,60,1,1,Good condition,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,9000.0,Gammarth,900,5,11,Good condition,yes,yes,yes,no,yes,no,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
house,1200.0,Hammamet,100,2,1,Good condition,no,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,1500.0,Cité El Wafa,100,3,2,New,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,yes,yes,no,no,yes,yes,yes,no
house,2200.0,Midoun zone touristique,100,4,2,Good condition,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
house,2200.0,Tunis Belvedere,240,3,2,Good condition,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,no,no
house,3500.0,La Goulette inLa Goulette,142,5,3,Good condition,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,yes,yes,yes
apartment,120.0,Cité Ennasr 2,120,2,1,New,no,no,yes,yes,yes,no,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,yes,yes,yes,yes,no
house,2200.0,Midoun zone touristique,200,2,3,Good condition,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes
apartment,1000.0,Aghir,90,2,2,Good condition,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
house,2500.0,Midoune inMidoun,200,4,2,Good condition,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
house,1300.0,Cité Olympique,105,2,1,Good condition,yes,no,yes,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,yes,no,yes,no,no
apartment,1300.0,Borj Louzir,180,3,2,Good condition,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no
house,3000.0,Mutuelle Ville,500,4,3,New,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
house,1400.0,Les Jardins de Carthage,45,1,1,Good condition,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,3000.0,Aouina,200,3,4,New,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,3000.0,La Marsa,75,1,2,New,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no
house,7000.0,Gammarth,450,3,3,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
apartment,2000.0,Gammarth,120,2,2,New,yes,no,yes,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,no
house,3000.0,Hammamet Sud,350,4,3,New,no,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
apartment,180.0,Hammamet Sud,150,3,2,Good condition,yes,yes,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,yes,yes,no
apartment,1700.0,Cité Du Stade,90,2,1,New,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,2200.0,La Marsa,120,2,2,Good condition,yes,no,yes,yes,yes,no,no,yes,no,no,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,no
house,3500.0,Les Jardins de Carthage,250,3,3,New,yes,no,yes,no,yes,no,no,yes,no,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no,no
apartment,2200.0,Les Berges Du Lac 2,70,1,1,New,yes,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,no
apartment,3200.0,La Marsa,140,2,2,New,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,no,yes,no,yes,no
apartment,5200.0,La Marsa,150,3,3,New,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,yes
apartment,4000.0,Cité Les Pins,170,3,3,Good condition,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,no,no,yes,yes,yes,yes,no
apartment,850.0,Sidi El Mahrsi,120,2,1,New,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,6000.0,Gammarth,600,4,2,Good condition,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
apartment,650.0,Zone Touristique inMahdia Ville,80,1,1,Good condition,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no
apartment,1500.0,Aouina,100,2,1,New,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,1350.0,Les Jardins d'El Menzah 2,160,3,2,Good condition,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no
apartment,1950.0,Cité Ennasr 2,200,3,3,Good condition,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no
apartment,1200.0,Les Jardins d'El Menzah 2,155,3,1,New,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no
apartment,2200.0,Cité Ennasr 2,180,3,2,New,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,no,yes,yes,no,no,no,no,no
apartment,900.0,El Menzah 5,100,2,1,Good condition,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,3000.0,Hammamet,250,5,3,New,yes,yes,yes,yes,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,yes,yes,yes,no
apartment,1200.0,La Soukra,120,2,1,Good condition,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no
house,5500.0,La Marsa,350,4,3,Good condition,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,5000.0,La Marsa,500,4,4,New,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no
apartment,1500.0,El Kantaoui,120,2,1,New,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,yes
house,5500.0,La Marsa,400,4,3,Good condition,no,yes,no,yes,yes,no,no,yes,yes,no,yes,no,yes,no,yes,yes,no,no,yes,no,no,yes,no
apartment,1300.0,Nabeul,80,2,1,New,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no
house,1200.0,Nouvelle Medina inNouvelle Medina,200,2,2,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no
apartment,1200.0,El Manar 2,150,4,2,Good condition,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,1400.0,La Soukra,100,2,1,Good condition,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
house,6500.0,Gammarth,500,4,4,Good condition,yes,yes,yes,no,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,yes,yes,no,yes,no,no,yes
apartment,800.0,Skanes inMonastir Ville,79,2,1,New,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,yes,no,no,no,no,yes,yes,yes,no
apartment,1700.0,Les Jardins de Carthage,120,2,2,Good condition,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no
apartment,2500.0,Les Berges Du Lac 2,100,2,1,Good condition,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,no,yes,no,yes,yes,no,yes,yes,yes,no
house,5000.0,Aouina,400,5,4,Good condition,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no
house,900.0,Midoune inMidoun,100,2,1,Good condition,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,800.0,Sousse Ville,60,1,1,Good condition,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,yes,yes,yes,yes
house,1500.0,Ariana,140,3,2,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,4500.0,Hammamet,800,4,3,New,yes,yes,yes,yes,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,yes,yes,yes,no
house,500.0,Denden,70,2,1,Good condition,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,2000.0,La Marsa,150,2,1,Good condition,yes,no,yes,yes,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,no,no,no,yes,yes,yes,yes,no
house,2800.0,Les Jardins de Carthage,150,3,2,New,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,3500.0,La Marsa,180,3,2,New,yes,no,yes,no,yes,no,no,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,yes
apartment,2200.0,La Marsa,100,2,1,Good condition,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,yes,yes,yes,no
apartment,950.0,Radès inRades,170,4,2,New,no,no,yes,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no
house,4800.0,Chotrana 1,250,4,4,New,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,yes,yes,no,yes,yes,yes,yes,yes,no
apartment,1200.0,La Marsa,60,1,1,Good condition,yes,no,yes,yes,yes,no,yes,yes,no,yes,yes,no,yes,no,no,no,no,yes,yes,yes,yes,yes,no
apartment,5000.0,Les Berges Du Lac 2,110,2,2,New,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
house,2500.0,Les Jardins de Carthage,200,3,3,Good condition,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no
apartment,820.0,Aouina,100,2,2,Good condition,yes,no,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
apartment,1000.0,Beni Khiar inBeni Khiar,120,3,2,Good condition,yes,no,yes,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,yes,yes,no
house,1500.0,Nouvelle Ariana,250,6,2,New,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no
apartment,1800.0,Aouina,110,3,1,New,yes,no,yes,yes,yes,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,yes,no,yes,no,yes,no
house,2900.0,La Soukra,270,3,3,New,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no
house,4500.0,Les Jardins de Carthage,350,4,6,Good condition,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no
apartment,1200.0,Hammamet,100,2,1,New,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no
house,330.0,Raoued,75,1,1,Good condition,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no
apartment,980.0,Hammamet Nord,69,1,1,Good condition,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,6000.0,La Marsa,430,4,3,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no
house,6800.0,Carthage,200,4,3,Good condition,yes,yes,yes,yes,yes,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no
apartment,2200.0,Cité El Wafa,260,4,2,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,yes,yes,no,yes,no
apartment,6000.0,La Marsa,260,3,3,New,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
house,6000.0,Les Jardins de Carthage,600,4,4,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no
apartment,1450.0,La Soukra,170,3,3,New,yes,no,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,no
apartment,1900.0,Les Jardins de Carthage,140,4,3,New,yes,no,yes,no,yes,yes,yes,yes,yes,no,no,no,yes,no,yes,no,yes,yes,no,no,no,no,no
house,7000.0,Gammarth Supérieur,500,4,4,New,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,yes,yes,no,no,no,no,no
house,900.0,Cité El Wafa,45,1,1,Good condition,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,no
house,4500.0,La Soukra,200,3,3,Good condition,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,yes,no,yes,yes,yes,no,no,no,no
apartment,1600.0,Chotrana 1,130,2,2,New,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no
apartment,1000.0,El Menzah 9,120,2,1,Good condition,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no
apartment,1250.0,Les Jardins d'El Menzah 1,160,3,2,Good condition,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
house,600.0,Chott Meriem,60,1,1,Good condition,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
apartment,1600.0,La Soukra,167,3,2,Good condition,yes,no,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,yes,no,no,no,no,no
apartment,2900.0,La Marsa,100,2,2,New,yes,no,yes,yes,yes,no,no,no,no,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,no
apartment,4000.0,La Marsa,85,2,2,New,yes,no,yes,yes,yes,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,yes,yes,yes,no
apartment,2200.0,Les Jardins de Carthage,153,4,2,New,yes,no,yes,no,yes,no,no,yes,yes,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,5000.0,Les Berges Du Lac 1,300,4,3,New,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,no
house,10000.0,Mutuelle Ville,1000,4,4,Good condition,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no
house,1000.0,Midoune inMidoun,100,2,1,Good condition,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no
apartment,4000.0,La Marsa,100,2,1,Good condition,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no
house,2500.0,Sidi Bousaid,100,3,1,Good condition,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,yes,yes,yes,no,no
apartment,2500.0,La Marsa,100,2,2,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
house,1500.0,Medenine,200,2,1,Good condition,yes,yes,no,yes,yes,yes,no,yes,no,no,yes,no,yes,no,no,yes,no,no,yes,yes,yes,yes,no
apartment,850.0,Houmt Souk inHoumt Souk,90,2,1,Good condition,yes,yes,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,2500.0,Medenine,400,4,4,Good condition,yes,yes,no,yes,yes,yes,no,yes,no,no,yes,no,yes,no,yes,yes,no,no,yes,yes,yes,yes,no
house,7500.0,Carthage,1000,4,3,Good condition,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,no,no,yes
house,4800.0,Mutuelle Ville,300,3,3,Good condition,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no
house,3200.0,Gammarth,223,3,2,Good condition,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no
apartment,950.0,Cité Taieb Mhiri inMenzel Chaker,100,2,1,New,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,1500.0,El Menzah 5,180,3,2,Good condition,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
apartment,3000.0,La Marsa,150,3,3,New,yes,no,yes,no,yes,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,no
apartment,800.0,Bou Mhel inBoumhel Bassatine,65,1,1,New,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,yes,yes,yes,no
apartment,1400.0,Aouina,56,1,1,Good condition,yes,no,yes,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,yes,yes,yes,yes,yes,yes,no
apartment,850.0,Les Jardins d'El Menzah 2,67,1,1,Good condition,yes,no,yes,no,no,yes,yes,no,yes,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no
apartment,3000.0,El Kantaoui,180,3,2,Good condition,no,no,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,10000.0,La Marsa,600,4,5,New,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,yes
house,4000.0,Hammamet,500,4,4,Good condition,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,yes,yes,no
apartment,1230.0,Gammarth,100,2,1,Good condition,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
apartment,800.0,Hergla,120,2,1,Good condition,yes,no,yes,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes
apartment,3000.0,La Marsa,120,2,2,Good condition,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,yes
apartment,350.0,Sousse Riadh inSousse Riadh,60,2,1,Good condition,yes,no,no,yes,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,no
house,5500.0,La Soukra,700,4,2,Good condition,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
house,5500.0,Chotrana 3,350,6,4,Good condition,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
apartment,5000.0,Les Berges Du Lac 2,130,2,2,New,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
apartment,3500.0,La Marsa,100,2,2,Good condition,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
apartment,3300.0,Les Jardins de Carthage,300,4,3,New,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes,yes,no,no,no,no,no
house,2700.0,La Marsa,300,3,4,New,yes,yes,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no
apartment,650.0,Le Bardo,65,1,1,Good condition,yes,yes,no,yes,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,no
apartment,1700.0,Les Berges Du Lac 1,170,3,2,Good condition,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no
house,3500.0,Gammarth Supérieur,130,3,3,Good condition,yes,no,yes,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes
house,4000.0,Hammamet,450,4,2,Good condition,yes,yes,yes,yes,yes,yes,no,yes,no,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no
house,1400.0,Cité El Wafa,140,3,2,Good condition,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,yes,no,yes,no,yes,yes,yes,yes,no
house,1400.0,Cité El Wafa,95,2,1,Good condition,yes,yes,yes,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,no,no,no,no,yes,yes,yes,no
apartment,2500.0,Les Jardins de Carthage,140,2,2,New,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,no,no,no
house,6500.0,Mutuelle Ville,700,5,3,Good condition,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no
house,3200.0,El Menzah 8,300,3,3,Good condition,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
house,7000.0,La Marsa,700,4,3,Good condition,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,no
apartment,2200.0,Carthage,153,3,2,New,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no
apartment,1200.0,La Soukra,100,2,2,Good condition,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no
